session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s004,2824,15048,0x0f09,11,2,013AC800020F09080100FE
radar_s004,2826,15049,0x0a17,17,8,013AC900080A17185A45913D049FC43E2D
radar_s004,2831,15050,0x0a13,21,12,013ACA000C0A131BC008A93E7819BDBE9FDEB43E09
radar_s004,2831,15051,0x0a14,13,4,013ACB00040A1415000080413E
radar_s004,2833,15052,0x0100,33,24,013ACC00180100116272656174682072617465203D2031362E30303030303020E1
radar_s004,2834,15053,0x0a15,13,4,013ACD00040A15120000E0425D
radar_s004,2837,15054,0x0100,33,24,013ACE001801001368656172742072617465203D203131322E30303030303020B6
radar_s004,2871,15055,0x0a38,10,1,013ACF00010A383802FD
radar_s004,2893,15056,0x0a13,21,12,013AD0000C0A1301C08DFF3E188BC6BEF3BC073FEF
radar_s004,2926,15057,0x0a38,10,1,013AD100010A382602FD
radar_s004,2927,15058,0x0a18,11,2,013AD200020A18060200FD
radar_s004,2930,15059,0x0a16,17,8,013AD300080A1603010000008FC20942F8
radar_s004,2930,15060,0x0f09,11,2,013AD400020F09140100FE
radar_s004,2931,15061,0x0a17,17,8,013AD500080A17045A45913D049FC43E2D
radar_s004,2933,15062,0x0a13,21,12,013AD6000C0A1307E0EA5F3FECE4CDBE5E66063FEF
radar_s004,2935,15063,0x0a14,13,4,013AD700040A140900007041CE
radar_s004,2939,15064,0x0100,33,24,013AD800180100056272656174682072617465203D2031352E30303030303020E2
radar_s004,2971,15065,0x0a38,10,1,013AD900010A382E02FD
radar_s004,2994,15066,0x0a13,21,12,013ADA000C0A130BE0631A3F70EED2BE9E81B23E38
radar_s004,3030,15067,0x0a38,10,1,013ADB00010A382C02FD
radar_s004,3030,15068,0x0a18,11,2,013ADC00020A18080200FD
radar_s004,3030,15069,0x0a16,17,8,013ADD00080A160D010000008FC20942F8
radar_s004,3031,15070,0x0f09,11,2,013ADE00020F091E0100FE
radar_s004,3032,15071,0x0a17,17,8,013ADF00080A170E5A45913D049FC43E2D
radar_s004,3034,15072,0x0a13,21,12,013AE0000C0A133100DB863DF871D5BE40739C3DEF
radar_s004,3036,15073,0x0a14,13,4,013AE100040A143F00006041DE
radar_s004,3040,15074,0x0100,33,24,013AE2001801003F6272656174682072617465203D2031342E30303030303020E3
radar_s004,3071,15075,0x0a38,10,1,013AE300010A381402FD
radar_s004,3095,15076,0x0a13,21,12,013AE4000C0A1335004AF5BD1C46D5BE30C240BEC0
radar_s004,3130,15077,0x0a38,10,1,013AE500010A381202FD
radar_s004,3130,15078,0x0a18,11,2,013AE600020A18320200FD
radar_s004,3131,15079,0x0a16,17,8,013AE700080A1637010000008FC20942F8
radar_s004,3132,15080,0x0f09,11,2,013AE800020F09280100FE
radar_s004,3133,15081,0x0a17,17,8,013AE900080A17385A45913D049FC43E2D
radar_s004,3136,15082,0x0a13,21,12,013AEA000C0A133B802419BF9A59D2BE8A9DB7BE4C
radar_s004,3137,15083,0x0a14,13,4,013AEB00040A143500005041EE
radar_s004,3140,15084,0x0100,33,24,013AEC00180100316272656174682072617465203D2031332E30303030303020E4
radar_s004,3173,15085,0x0a38,10,1,013AED00010A381A02FD
radar_s004,3196,15086,0x0a13,21,12,013AEE000C0A133FC0DCC7BE3CBBCCBE42C5CBBE9D
radar_s004,3230,15087,0x0a38,10,1,013AEF00010A381802FD
radar_s004,3231,15088,0x0a18,11,2,013AF000020A18240200FD
radar_s004,3232,15089,0x0a16,17,8,013AF100080A1621010000008FC20942F8
radar_s004,3233,15090,0x0f09,11,2,013AF200020F09320100FE
radar_s004,3234,15091,0x0a17,17,8,013AF300080A17225A45913D049FC43E2D
radar_s004,3237,15092,0x0a13,21,12,013AF4000C0A132540C085BE5A9AC4BE02E7A6BE03
radar_s004,3240,15093,0x0a14,13,4,013AF500040A142B00005041EE
radar_s004,3241,15094,0x0100,33,24,013AF6001801002B6272656174682072617465203D2031332E30303030303020E4
radar_s004,3274,15095,0x0a38,10,1,013AF700010A380002FD
radar_s004,3297,15096,0x0a13,21,12,013AF8000C0A132980E257BE8640BABEA82B4BBEC0
radar_s004,3330,15097,0x0a38,10,1,013AF900010A380E02FD
radar_s004,3331,15098,0x0a18,11,2,013AFA00020A182E0200FD
radar_s004,3333,15099,0x0a16,17,8,013AFB00080A162B010000008FC20942F8
radar_s004,3334,15100,0x0f09,11,2,013AFC00020F093C0100FE
radar_s004,3335,15101,0x0a17,17,8,013AFD00080A172C5A45913D049FC43E2D
radar_s004,3340,15102,0x0a13,21,12,013AFE000C0A132F00B228BD2508AEBE44BC95BD35
radar_s004,3340,15103,0x0a14,13,4,013AFF00040A142100004041FE
