device,tick_ms,sequence,valid,block_index,sample_index,left,right,sample_count,min,max,peak_abs,mean_abs,frame_id,radar_type,frame_len,data_len,driver_drop,msg_drop,frame_hex,radar_decoded
mic,48604,69,1,5,59,63,61,,,,,,,,,,24116,21432,,
mic,48604,69,1,5,60,60,39,,,,,,,,,,24119,21432,,
mic,48604,69,1,5,61,74,78,,,,,,,,,,24121,21432,,
mic,48604,69,1,5,62,83,49,,,,,,,,,,24123,21432,,
mic,48604,69,1,5,63,45,41,,,,,,,,,,24125,21432,,
mic,48604,69,1,5,64,5,8,,,,,,,,,,24127,21432,,
mic,48604,69,1,5,65,47,23,,,,,,,,,,24129,21432,,
mic,48604,69,1,5,66,63,-14,,,,,,,,,,24132,21432,,
mic,48604,69,1,5,67,41,43,,,,,,,,,,24134,21432,,
mic,48604,69,1,5,68,-19,-28,,,,,,,,,,24136,21432,,
mic,48604,69,1,5,69,2,-24,,,,,,,,,,24138,21432,,
mic,48604,69,1,5,70,-4,-43,,,,,,,,,,24140,21432,,
